PERIODO,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO DE ATENCION,ESTADO,HORARIOS,DIRECCION,ARCHIVO_ORIGEN
2025-03-31,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUÍS,PAP CARLOS FERMÍN FITZCARRALD,OPERATIVO,08:45 a 16:45,Avenida Ramón Castilla N° 320 - 1er. piso Centro Cívico de la Municipalidad Provincial de C. F. Fitzcarrald,14. Reporte I Trimestre 2025.csv
2025-03-31,AREQUIPA,AREQUIPA,AREQUIPA,PVM - OR AREQUIPA,OPERATIVO,08:45 a 16:45,Calle San Juan de Dios N° 122 y Santo Domingo N° 101,14. Reporte I Trimestre 2025.csv
2025-03-31,PIURA,PIURA,Veintises de Octubre,ORA HOSPITAL DE LA AMISTAD PERU - COREA SANTA ROSA II-2 (MINSA),OPERATIVO,08:45 a 16:30,Avenida Prolongación Av. Grau/Av. Chulucanas,14. Reporte I Trimestre 2025.csv
2025-03-31,LAMBAYEQUE,CHICLAYO,CHICLAYO,PVM - OR CHICLAYO,OPERATIVO,08:45 a 16:45,Avenida Balta N° 680 y esquina con Av. Elias Aguirre,14. Reporte I Trimestre 2025.csv
2025-03-31,PIURA,PIURA,PIURA,PVM - OR PIURA,OPERATIVO,08:45 a 16:45,Calle Libertad Nº 568,14. Reporte I Trimestre 2025.csv
2025-03-31,PIURA,AYABACA,FRIAS,OR FRIAS,OPERATIVO,08:45 a 16:45,Calle Lima 235 - interior Municipalidad Distrital de Frias,14. Reporte I Trimestre 2025.csv
2025-03-31,LA LIBERTAD,CHEPEN,CHEPÉN,PAP CHEPEN,OPERATIVO,08:45 a 16:45,Calle Manuel Seoane  N° 136. Chepen,14. Reporte I Trimestre 2025.csv
2025-03-31,LORETO,MAYNAS,IQUITOS,PVM - OR IQUITOS,OPERATIVO,08:45 a 16:45,Jirón Próspero Nº 201,14. Reporte I Trimestre 2025.csv
2025-03-31,ANCASH,SANTA,CHIMBOTE,PVM (MegaPlaza Chimbote),OPERATIVO,08:45 a 16:45,"Mz. B Lt. 1-A-1-A2 Sector Parque Gran Chavín, Centro Comercial Megaplaza Chimbote",14. Reporte I Trimestre 2025.csv
2025-03-31,ICA,ICA,ICA,PVM ICA,OPERATIVO,08:45 a 16:45,Avenida Los Maestros S/N C.C. Mega Plaza Segundo Piso,14. Reporte I Trimestre 2025.csv
2025-03-31,UCAYALI,CORONEL PORTILLO,CALLERIA,MAC - UCAYALI,OPERATIVO,08:30 a 16:30,Avenida Centenario 1642 (2do piso) Centro Comercial Real Plaza,14. Reporte I Trimestre 2025.csv
2025-03-31,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,ORA HUANDO (MINSA),OPERATIVO,08:45 a 16:30,Calle Cementerio s/n,14. Reporte I Trimestre 2025.csv
2025-03-31,PUNO,SAN ROMÁN,JULIACA,ORA CENTRO DE SALUD CLAS SANTA ADRIANA,OPERATIVO,08:45 a 16:45,Pachacutec S/N,14. Reporte I Trimestre 2025.csv
2025-03-31,PUNO,SANDIA,SANDIA,ORA HOSPITAL SANDIA,INOPERATIVO,CERRADO,Arica N° 448,14. Reporte I Trimestre 2025.csv
2025-03-31,PUNO,SAN ROMÁN,SAN MIGUEL,PAP SAN MIGUEL - JR11,OPERATIVO,08:45 a 16:45,Palacio Municipal S/N,14. Reporte I Trimestre 2025.csv
2025-03-31,PUNO,PUNO,PUNO,PAP UNA PUNO,INOPERATIVO,CERRADO,Floral N° 1153 - Ciudad Universitaria,14. Reporte I Trimestre 2025.csv
2025-03-31,HUANUCO,HUANUCO,HUÁNUCO,ORA HOSPITAL REGIONAL HERMILIO VALDIZAN (MINSA),OPERATIVO,08:45 a 16:30,Jirón Hermilio Valdizan Nº 950,14. Reporte I Trimestre 2025.csv
2025-03-31,HUANUCO,HUANUCO,HUÁNUCO,OR HUANUCO,OPERATIVO,08:45 a 16:45,Jirón 28 de Julio N° 825,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SANTIAGO DE SURCO,OR SURCO - HIGUERETA,OPERATIVO,08:45 a 16:45,Avenida Santiago de Surco Nº 2807 Urb. Residencial Higuereta,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN MARTÍN DE PORRES,OR SAN MARTIN DE PORRES,OPERATIVO,08:45 a 16:45,Avenida Eduardo de Habich Nº 590 - 592 con Pedro Paulet N° 589,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,PACHACAMAC,OR PACHACAMAC,OPERATIVO,08:45 a 16:45,Avenida Paul Poblet N° 3111 - Dentro del Mercado Jumbo,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,JESÚS MARÍA,OR JESUS MARIA,OPERATIVO,08:45 a 16:45,Jirón Talara N° 130-132-134 y 136 Jesús Maria,14. Reporte I Trimestre 2025.csv
2025-03-31,CUSCO,CUSCO,CUSCO,PVM - OR CUSCO,OPERATIVO,08:45 a 16:45,Avenida El Sol N° 272,14. Reporte I Trimestre 2025.csv
2025-03-31,CALLAO,CALLAO,CALLAO,ORA NAC. DANIEL A. CARRIÓN (MINSA),OPERATIVO,08:45 a 16:30,Avenida Guardia Chalaca Nº 2176 - Bellavista,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,JESÚS MARÍA,ORA HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida SALAVERRY CDRA. 13 - PUERTA 6,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN JUAN DE LURIGANCHO,PVM - SAN JUAN DE LURIGANCHO (2.0),OPERATIVO PARCIAL,08:45 a 16:45,Avenida Las Flores 260-262  Urb. San Rafael,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN MARTIN DE PORRES,PVM - OR SAN MARTIN DE PORRES (2.0 y 3.0),OPERATIVO,08:45 a 16:45,Av. Eduardo de Habich 592,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PVM - MALL  LIMA SUR (3.0),OPERATIVO,08:45 a 16:45,"Av. Los Lirios s/n, altura de  puente Atocongo",14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,COMAS,PVM - OR COMAS I (3.0),OPERATIVO,08:45 a 16:45,"Av. Tupac Amaru N° 5527 - 5531 - 5535, Urb Huaquillay 2da Etapa",14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN BORJA,PVM - OR SAN BORJA (3.0),OPERATIVO,08:45 a 16:45,Av. San Luis N° 1673 Urb. Jacaranda II,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,LIMA- CERCADO,PVM - OR LIMA (3.0),OPERATIVO,08:45 a 16:45,Av. Nicolas de Pierola 545,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,LIMA - CERCADO,PVM - AGENCIA ANCASH (3.0),OPERATIVO,08:45 a 16:45,Jr. Ancash 336-340 Cercado,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,BARRANCA,BARRANCA,PVM - OR BARRANCA (3.0),OPERATIVO,08:45 a 16:45,Av. Prolongacion Independencia 250,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,JESÚS MARÍA,AG 06 DE AGOSTO,OPERATIVO,08:45 a 16:45,Avenida 06 de Agosto N° 856,14. Reporte I Trimestre 2025.csv
2025-03-31,ANCASH,OCROS,OCROS,AG OCROS,OPERATIVO,08:45 a 16:45,Plaza de Armas S/N (MUNICIPIO),14. Reporte I Trimestre 2025.csv
2025-03-31,CALLAO,CALLAO,MI PERÚ,PAP MI PERU,OPERATIVO,08:45 a 16:45,Mz. G7 Lt. 06 Mi Perú  interior de la Sede Municipal.,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN MARTÍN DE PORRES,ORA NACIONAL CAYETANO HEREDIA (MINSA),OPERATIVO,08:45 a 16:30,Jirón Honorio Delgado N° 262 - Urb. Ingeniería / Obstetricia,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SAN BORJA,AG ATENCIONES ESPECIALES DE SAN BORJA,OPERATIVO,08:45 a 16:45,Avenida Javier Prado N° 2388 -2386 - 2392,14. Reporte I Trimestre 2025.csv
2025-03-31,CALLAO,CALLAO,VENTANILLA,PVM - VENTANILLA (2.0),OPERATIVO,08:45 a 16:45,Avenida La Playa S/N altura la Urb. Zona Comercial frente a la Plaza Cívica,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,LURIN,PVM - OR LURIN (2.0),OPERATIVO,08:45 a 16:45,Mz. B Lote 5 Asociación de Vivienda Centinela (detrás del polideportivo),14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,CERCADO DE LIMA,HOSP. NAC DOC MADRE Y NIÑO  SAN BARTOLOME (MINSA),OPERATIVO,08:45 a 16:30,Avenida ALFONSO UGARTE 825 - LIMA,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,INDEPENDENCIA,PVM - INDEPENDENCIA (2.0 y 3.0),OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,14. Reporte I Trimestre 2025.csv
2025-03-31,CALLAO,CALLAO,BELLAVISTA,PVM - MALL AVENTURA PLAZA - CALLAO (2.0),INOPERATIVA,08:45 a 16:45,Avenida Oscar R. Benavides N° 3866 - Centro Comercial Mall Aventura Plaza,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,MIRAFLORES,PVM - MIRAFLORES (2.0 y 3.0),OPERATIVO,08:45 a 16:45,Avenida Diez Canseco N° 230,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,CHORRILLOS,PVM - PLAZA LIMA SUR (2.0),OPERATIVO,08:45 a 16:45,Prolongación Paseo  de la Republica S/N Urb. Matellini (2do nivel del Centro Comercial),14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SURQUILLO,PVM - OPEN PLAZA ANGAMOS (2.0),OPERATIVO PARCIAL,08:45 a 16:45,Avenida Cruce Angamos N° 1805 con Tomas Marsano,14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,SANTIAGO DE SURCO,PVM - JOCKEY PLAZA (2.0),OPERATIVO,08:45 a 16:45,Avenida Javier Prado Este N° 4200 ( Centro Financiero del Centro Comercial),14. Reporte I Trimestre 2025.csv
2025-03-31,LIMA,LIMA,JESUS MARIA,PVM - JESUS MARIA (2.0 y 3.0),OPERATIVO,08:45 a 16:45,Jirón Talara N° 130,14. Reporte I Trimestre 2025.csv
2024-12-31,PUNO,CARABAYA,MACUSANI,PANP CRUCERO,DESPLAZAMIENTO,08:45 a 16:45,Plaza Plaza de Armas S/N,13. Reporte IV Trimestre 2024.csv
2024-12-31,ICA,ICA,ICA,MAC ICA,OPERATIVO,08:30 a 16:30,Avenida Los Maestros S/N C.C. Mega Plaza Segundo Piso,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,SAN JUAN DE LURIGANCHO,PVM - SAN JUAN DE LURIGANCHO,OPERATIVO,08:45 a 16:45,Avenida Las Flores 260-262  Urb. San Rafael,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PVM - MALL  LIMA SUR,OPERATIVO,08:45 a 16:45,"Av. Los Lirios s/n, altura de  puente Atocongo",13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,SAN MARTIN DE PORRES,PVM - OR SAN MARTIN DE PORRES,OPERATIVO,08:45 a 16:45,Av. Eduardo de Habich 592,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,LURIN,PVM - OR LURIN,OPERATIVO,08:45 a 16:45,Mz. B Lote 5 Asociación de Vivienda Centinela (detrás del polideportivo),13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,INDEPENDENCIA,PVM - INDEPENDENCIA,OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,MIRAFLORES,PVM - MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Diez Canseco N° 230,13. Reporte IV Trimestre 2024.csv
2024-12-31,HUANUCO,HUANUCO,HUANUCO,MAC - HUANUCO,OPERATIVO,08:30 a 16:30,"Jirón Independencia N° 1601, Centro Comercial Real Plaza, Primer Piso",13. Reporte IV Trimestre 2024.csv
2024-12-31,CALLAO,CALLAO,VENTANILLA,PVM - VENTANILLA,OPERATIVO,08:45 a 16:45,Avenida La Playa S/N altura la Urb. Zona Comercial frente a la Plaza Cívica,13. Reporte IV Trimestre 2024.csv
2024-12-31,CALLAO,CALLAO,BELLAVISTA,PVM - MALL AVENTURA PLAZA - CALLAO,OPERATIVO,08:45 a 16:45,Avenida Oscar R. Benavides N° 3866 - Centro Comercial Mall Aventura Plaza,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,CHORRILLOS,PVM - PLAZA LIMA SUR,OPERATIVO,08:45 a 16:45,Prolongación Paseo  de la Republica S/N Urb. Matellini (2do nivel del Centro Comercial),13. Reporte IV Trimestre 2024.csv
2024-12-31,ANCASH,SANTA,CHIMBOTE,CENTRO MAC ANCASH (MegaPlaza Chimbote),OPERATIVO,08:30 a 16:30,"Mz. B Lt. 1-A-1-A2 Sector Parque Gran Chavín, Centro Comercial Megaplaza Chimbote",13. Reporte IV Trimestre 2024.csv
2024-12-31,PIURA,AYABACA,FRÍAS,OR FRIAS,OPERATIVO,08:45 a 16:45,Calle Lima Nº 235 - 2do piso,13. Reporte IV Trimestre 2024.csv
2024-12-31,LA LIBERTAD,TRUJILLO,TRUJILLO,MAC - LA LIBERTAD,OPERATIVO,08:30 a 16:30,"Avenida Centro Comercial Real Plaza de Trujillo -Fundo Las Casuarinas, Sub Lote predio A; Intersección , Av. Fátima 1345, Trujillo, La Libertad",13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,SURQUILLO,PVM - OPEN PLAZA ANGAMOS,OPERATIVO,08:45 a 16:45,Avenida Cruce Angamos N° 1805 con Tomas Marsano,13. Reporte IV Trimestre 2024.csv
2024-12-31,CUSCO,CUSCO,WANCHAQ,MAC CUSCO,OPERATIVO,08:30 a 16:30,Avenida Collasuyo 2964 - Real Plaza Cusco,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,JESUS MARIA,PVM - JESUS MARIA,OPERATIVO,08:45 a 16:45,Jirón Talara N° 130,13. Reporte IV Trimestre 2024.csv
2024-12-31,LIMA,LIMA,SANTIAGO DE SURCO,PVM - JOCKEY PLAZA,OPERATIVO,08:45 a 16:45,Avenida Javier Prado Este N° 4200 ( Centro Financiero del Centro Comercial),13. Reporte IV Trimestre 2024.csv
2024-12-31,JUNIN,HUANCAYO,HUANCAYO,MAC JUNIN,OPERATIVO,08:30 a 16:30,Avenida FERROCARRIL N° 146 - 150 - CENTRO COMERCIAL OPEN PLAZA,13. Reporte IV Trimestre 2024.csv
2024-09-30,JUNIN,HUANCAYO,EL TAMBO,PVM OR HUANCAYO,OPERATIVO,08:45 a 16:45,AVENIDA MARISCAL CASTILLA Nº 1801,12. Reporte III Trimestre 2024.csv
2024-09-30,LA LIBERTAD,JULCAN,JULCÁN,PAP JULCAN,OPERATIVO,08:45 a 16:45,Avenida 28 de Julio Nº 201 Centro Civico - Julcán,12. Reporte III Trimestre 2024.csv
2024-09-30,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,PAP SOPLIN VARGAS,OPERATIVO,08:45 a 16:45,Avenida Plaza de Armas S/N,12. Reporte III Trimestre 2024.csv
2024-09-30,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,PANP PAUCAR DEL SARA SARA,OPERATIVO,08:45 a 16:45,Jirón Miguel de Cervantes N° 455 (Palacio Municipal),12. Reporte III Trimestre 2024.csv
2024-09-30,LIMA,LIMA,ATE,OR ATE,OPERATIVO,08:45 a 16:45,Jirón Industrial Nº 438,12. Reporte III Trimestre 2024.csv
2024-09-30,LIMA,LIMA,MIRAFLORES,PVM- MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Diez Canseco N° 230,12. Reporte III Trimestre 2024.csv
2024-09-30,LIMA,LIMA,SAN MARTIN DE PORRES,PVM - OR SAN MARTIR DE PORRES,OPERATIVO,08:45 a 16:45,Av. Eduardo de Habich 592,12. Reporte III Trimestre 2024.csv
2024-09-30,CALLAO,CALLAO,BELLAVISTA,PVM MALL AVENTURA PLAZA - CALLAO,OPERATIVO,08:45 a 16:45,Avenida Oscar R. Benavides N° 3866 - Centro Comercial Mall Aventura Plaza,12. Reporte III Trimestre 2024.csv
2024-06-30,AMAZONAS,CONDORCANQUI,EL CENEPA,ORA HUAMPAMI (MINSA),DESPLAZAMIENTO,08:45 a 16:45,Bikut S/N,11. Reporte II Trimestre 2024.csv
2024-06-30,LIMA,LIMA,CERCADO DE LIMA,PVM - AGENCIA ANCASH,OPERATIVO,08:45 a 16:45,Jr. Ancash 340 - Cercado de Lima,11. Reporte II Trimestre 2024.csv
2024-06-30,LIMA,LIMA,PUENTE PIEDRA,CARLOS LANFRANCO LA HOZ (MINSA),OPERATIVO,08:45 a 16:30,AV. SAENZ PEÑA S/N KM 30,11. Reporte II Trimestre 2024.csv
2024-03-31,ANCASH,SANTA,CHIMBOTE,ORA MATERNIDAD DE MARÍA (Chimbote),OPERATIVO,08:45 a 16:30,"Av. Enrique Meiggs S/N, PPJJ Miraflores Alto",10. Reporte I Trimestre 2024.csv
2024-03-31,PUNO,SAN ROMÁN,SAN MIGUEL,PAP SAN MIGUEL,OPERATIVO,08:45 a 16:45,Palacio Municipal S/N,10. Reporte I Trimestre 2024.csv
2024-03-31,APURIMAC,AYMARAES,CHALHUANCA,ORA CHALHUANCA (MINSA),OPERATIVO,08:45 a 16:30,Bolivar S/N,10. Reporte I Trimestre 2024.csv
2024-03-31,LIMA,LIMA,VILLA EL SALVADOR,PVM - VILLA EL SALVADOR,OPERATIVO,08:45 a 16:45,"Arriba Perú Nº 640 Sector 2, Grupo 7, Mz J, Lt 05",10. Reporte I Trimestre 2024.csv
2023-12-31,LIMA,LIMA,CERCADO,PVM - REAL PLAZA CENTRO CÍVICO,OPERATIVO,08:45 a 16:45,Garcilaso de la Vega N° 1337,9. Reporte IV Trimestre 2023.csv
2023-12-31,LA LIBERTAD,TRUJILLO,TRUJILLO,OR TRUJILLO I,OPERATIVO,08:45 a 16:45,Pablo Casals Mz. A Lt. 6 Urb. Los Cedros,9. Reporte IV Trimestre 2023.csv
2023-09-30,JUNIN,HUANCAYO,EL TAMBO,ORA HOSPITAL NACIONAL RAMIRO PRIALE (ESSALUD),DESPLAZAMIENTO,08:45 a 16:30,INDEPENDENCIA Nº 266,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,HUANCAYO,HUANCAYO,"ORA REGIONAL DOCENTE MATERNO INFANTIL ""EL CARMEN"" (MINSA)",OPERATIVO,08:45 a 16:30,PUNO Nº 911,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,TARMA,TARMA,ORA DE APOYO FELIX MAYORCA SOTO (MINSA),OPERATIVO,08:45 a 16:30,PACHECO Nº 362,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,JAUJA,JAUJA,ORA HOSPITAL DOMINGO OLAVEGOYA (MINSA),OPERATIVO,08:45 a 16:30,SAN MARTÍN Nº 1153 URB. OLAVEGOYA,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,SATIPO,SATIPO,ORA DE APOYO MANUEL HIGA ARAKAKI (MINSA),DESPLAZAMIENTO,08:45 a 16:30,DANIEL ALCIDES CARRIÓN Nº 398,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,CHANCHAMAYO,PICHANAQUI,ORA HOSPITAL DE APOYO PICHANAQUI (MINSA),OPERATIVO,08:45 a 16:30,SAN MARTÍN S/N PICHANAKI,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,HUANCAYO,HUANCAYO,ORA LA LIBERTAD (MINSA),DESPLAZAMIENTO,08:45 a 16:30,LA VITORIA 1001,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,CHANCHAMAYO,LA MERCED,ORA HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL DR. JULIO DEMARINI CARO (MINSA),OPERATIVO,08:45 a 16:30,DANIEL A. CARRION S/N AV. PAMPA DEL CARMEN S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,SATIPO,PANGOA,ORA HOSPITAL DE PANGOA (MINSA),DESPLAZAMIENTO,08:45 a 16:30,LA CULTURA S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,JUNIN,HUANCAYO,CHILCA,ORA CHILCA (MINSA),DESPLAZAMIENTO,08:45 a 16:30,HUMBOLT Nº 900,8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,SANTA,CHIMBOTE,ORA HOSPITAL LA CALETA (Chimbote) (MINSA),OPERATIVO,08:45 a 16:30,Av. Malecon Grau S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,SANTA,CHIMBOTE,ORA HOSPITAL ESSALUD III CHIMBOTE (ESSALUD),OPERATIVO,08:45 a 16:30,Av. Circunvalación Nº 119 Urb. Laderas del Norte,8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,SANTA,CHIMBOTE,ORA MATERNIDAD DE MARÍA (Chimbote) (OTROS),OPERATIVO,08:45 a 16:30,"Av. Enrique Meiggs S/N, PPJJ Miraflores Alto",8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,SANTA,NUEVO CHIMBOTE,ORA HOSPITAL ELEAZAR GUZMÁN BARRÓN (Nuevo Chimbote) (MINSA),OPERATIVO,08:45 a 16:30,"Av. Brasil S/N, Urb. Santa Cristina (Hospital Regional Eleazar Guzmán Barrón puerta de Emergencia)",8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,HUARAZ,HUARAZ,ORA HOSPITAL VÍCTOR RAMOS GUARDIA (Huaraz) (MINSA),OPERATIVO,08:45 a 16:30,"Av. Mariscal Luzuriaga cdra. 01, cruce con Jr. Pedro Villón cdra. 10",8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,HUAYLAS,CARAZ,ORA HOSPITAL DE APOYO CARAZ (MINSA),OPERATIVO,08:45 a 16:30,Av. 9 de Octubre S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,ANCASH,HUARI,HUARI,ORA HOSPITAL DE APOYO HUARI (MINSA),OPERATIVO,08:45 a 16:30,Av. Circunvalación Baja S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,AG MARISCAL NIETO,OPERATIVO,08:45 a 16:45,Lima Nº 676,8. Reporte III Trimestre 2023.csv
2023-09-30,AREQUIPA,AREQUIPA,YURA,PANP YURA,DESPLAZAMIENTO,08:00 a 16:00,Asoc Ciudad de Dios Z-3 Yura,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,HUANCANE,HUANCANE,ORA HOSPITAL LUCIO ALDAZABAL PAUCA (MINSA),OPERATIVO,08:45 a 16:45,Santa Cruz S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,MELGAR,AYAVIRI,ORA SAN JUAN DE DIOS (AYAVIRI) (MINSA),OPERATIVO,08:45 a 16:45,Progreso S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,SAN ROMÁN,JULIACA,ORA CENTRO DE SALUD CLAS SANTA ADRIANA (MINSA),OPERATIVO,08:45 a 16:45,Pachacutec S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,CHUCUITO,JULI,ORA JULI (MINSA),OPERATIVO,08:45 a 16:45,Panamericana S/N,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,AZANGARO,AZANGARO,ORA CARLOS CORNEJO ROSELLO (MINSA),OPERATIVO,08:45 a 16:45,Francisco Bolognesi N° 557,8. Reporte III Trimestre 2023.csv
2023-09-30,LIMA,LIMA,VILLA MARÍA DEL TRIUNFO,CMI JOSE CARLOS MARIATEGUI (MINSA),OPERATIVO,08:45 a 16:30,"Necochea s/n, AH. Jose Carlos Mariategui, Villa Maria del Triunfo.",8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,PUNO,PUNO,ORA MANUEL NUÑEZ BUTRON (MINSA),OPERATIVO,08:45 a 16:45,El Sol N° 1022,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,PUNO,PUNO,ORA HOSPITAL BASE III (PUNO) - RED ASISTENCIAL PUNO (ESSALUD),OPERATIVO,08:45 a 16:45,Francisco Cáceres Jara Nº 600,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,SAN ROMAN,JULIACA,ORA CARLOS MONGE MEDRANO (MINSA),OPERATIVO,08:45 a 16:45,Carretera a Huancane Km 2,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,EL COLLAO,ILAVE,ORA ILAVE (MINSA),OPERATIVO,08:45 a 16:45,Atahualpa Nº 825,8. Reporte III Trimestre 2023.csv
2023-09-30,PUNO,SAN ROMAN,JULIACA,ORA HOSPITAL BASE III JULIACA - ESSALUD - RED ASISTENCIAL JULIACA (ESSALUD),OPERATIVO,08:45 a 16:45,José Santos Chocano S/N - La Capilla,8. Reporte III Trimestre 2023.csv
2023-09-30,UCAYALI,PADRE ABAD,PADRE ABAD,ORA AGUAYTIA (MINSA),OPERATIVO,08:45 a 16:30,Victor Pinedo / Palmeras Mz. 152A Junta Vecinal Pampayurac,8. Reporte III Trimestre 2023.csv
2023-06-30,AYACUCHO,HUAMANGA,AYACUCHO,"ORA HOSPITAL REGIONAL DE AYACUCHO ""MIGUEL ANGEL MARISCAL LLERENA""",OPERATIVO,08:45 a 16:30,Av.Daniel Alcides Carrión S/N - 2da cuadra.,7. Reporte II Trimestre 2023.csv
2023-06-30,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,ORA HOSPITAL REGIONAL MOQUEGUA,OPERATIVO,08:45 a 16:45,Simón Bolívar N° 505,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,AREQUIPA,AREQUIPA,ORA HOSPITAL III GOYENECHE,OPERATIVO,08:45 a 16:45,Goyeche N° 100,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,CAMANA,CAMANA,ORA HOSPITAL DE CAMANA,OPERATIVO,08:45 a 16:45,Lima 550,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,CAYLLOMA,MAJES,ORA HOSPITAL CENTRAL DE MAJES- ANGEL GABRIEL CHURA GALLEGOS,OPERATIVO,08:45 a 16:45,Asentamiento B1 lote 1 Irrig. Majes,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,AREQUIPA,CERRO COLORADO,C.S. MARITZA CAMPOS DIAZ,OPERATIVO,08:45 a 16:45,Yavari S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,AREQUIPA,PAUCARPATA,HOSPITAL EDMUNDO ESCOMEL,OPERATIVO,08:45 a 16:45,EL Cayro S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,AREQUIPA,AREQUIPA,HOSPITAL CARLOS ALBERTO SEGUIN ESCOBEDO,OPERATIVO,08:45 a 16:45,Peral S/N,7. Reporte II Trimestre 2023.csv
2023-06-30,AREQUIPA,AREQUIPA,YANAHUARA,ORA HOSPITAL III YANAHUARA,OPERATIVO,08:45 a 16:45,Zamácola S/N,7. Reporte II Trimestre 2023.csv
